time_stamp,Coal,Nuclear,Gas,Oil,Wind,Hydro,Solar
3/7/2018 1:00,22.81,30.73,25.41,0.07,3.52,1.16,0.0118
3/7/2018 2:00,22.29,30.73,25.08,0.07,4.06,1.15,0.0118
3/7/2018 3:00,21.98,30.74,25.18,0.08,4.24,1.19,0.0118
3/7/2018 4:00,22.83,30.74,25.98,0.08,4.46,1.23,0.0118
3/7/2018 5:00,23.43,30.73,27.16,0.09,4.23,1.26,0.0118
3/7/2018 6:00,25.55,30.73,31,0.09,4.08,3.1,0
3/7/2018 7:00,26.95,30.74,32.92,0.13,4.05,3.56,0.0062
3/7/2018 8:00,28.05,30.75,34.08,0.13,4.12,2.54,0.0275
3/7/2018 9:00,28.24,30.74,33.97,0.12,4.16,2.76,0.0806
3/7/2018 10:00,28.47,30.74,33.91,0.1,4.17,2.56,0.1398
3/7/2018 11:00,28.5,30.75,32.83,0.1,4.27,1.38,0.1569
3/7/2018 12:00,28.69,30.73,32.36,0.08,4.55,1.29,0.2812
3/7/2018 13:00,28.59,30.73,31.3,0.08,4.91,1.27,0.364
3/7/2018 14:00,27.5,30.73,30.47,0.08,5.26,1.29,0.3465
3/7/2018 15:00,26.48,30.73,30.59,0.08,5.2,1.28,0.3378
3/7/2018 16:00,26.72,30.73,30.62,0.08,4.8,1.3,0.196
3/7/2018 17:00,27.26,30.73,31.53,0.08,4.34,2.5,0.0441
3/7/2018 18:00,27.81,30.72,32.1,0.1,4.21,4.45,0.0012
3/7/2018 19:00,29.42,30.74,32.91,0.1,3.68,4.83,0.0011
3/7/2018 20:00,29.21,30.73,31.94,0.1,3.62,4.35,0.0011
3/7/2018 21:00,28.72,30.72,30.53,0.1,3.5,3.13,0.0011
3/7/2018 22:00,27.78,30.73,28.42,0.1,3.53,1.25,0.0011
3/7/2018 23:00,26.95,30.74,26.8,0.08,3.56,1.13,0.0011
3/8/2018 0:00,26.53,30.73,26.33,0.08,3.28,0.96,0.0011
3/8/2018 1:00,25.25,30.73,25.67,0.08,2.84,0.95,0.0011
3/8/2018 2:00,25.87,30.74,25.55,0.08,2.98,0.94,0.0012
3/8/2018 3:00,25.66,30.73,24.98,0.08,2.94,1.07,0.0012
3/8/2018 4:00,27.07,30.75,25.69,0.08,2.8,1.22,0.0011
3/8/2018 5:00,27.28,30.74,28.07,0.08,2.7,1.43,0.0011
3/8/2018 6:00,29.36,30.74,33.25,0.1,2.91,3.91,0.0012
3/8/2018 7:00,30.55,30.75,35.26,0.17,2.8,4.34,0.1313
3/8/2018 8:00,30,30.77,33.84,0.17,2.99,3.15,0.4201
3/8/2018 9:00,29.19,30.76,32.09,0.22,3.32,2.8,0.4624
3/8/2018 10:00,29.6,30.74,30.67,0.14,3.58,2.19,0.5063
3/8/2018 11:00,29.97,30.74,30.82,0.13,3.89,1.37,0.4995
3/8/2018 12:00,29.89,30.73,29.83,0.07,4.16,1.28,0.4536
3/8/2018 13:00,29.74,30.74,29.4,0.07,4.48,1.25,0.364
3/8/2018 14:00,29.08,30.69,29.52,0.07,4.57,1.29,0.3283
3/8/2018 15:00,28.47,30.72,29.53,0.07,4.79,1.35,0.2485
3/8/2018 16:00,29.02,30.73,30,0.07,4.62,1.57,0.2739
3/8/2018 17:00,29.52,30.74,30.66,0.08,4.5,2.28,0.0461
3/8/2018 18:00,29.47,30.72,34.18,0.08,3.88,3.46,0.0013
3/8/2018 19:00,30.57,30.74,35.88,0.08,3.21,4.17,0.0013
3/8/2018 20:00,31.06,30.73,36.73,0.08,2.74,3.15,0.0013
3/8/2018 21:00,30.91,30.73,34.55,0.08,2.76,2.16,0.0013
3/8/2018 22:00,30.45,30.74,31.45,0.08,2.71,1.49,0.0013
3/8/2018 23:00,30.22,30.73,28.81,0.07,2.54,1.15,0.0013
3/9/2018 0:00,29.01,30.74,27.84,0.07,2.48,0.97,0.0013
3/9/2018 1:00,28.5,30.75,27.11,0.07,2.45,1.02,0.0013
3/9/2018 2:00,27.89,30.75,26.52,0.07,2.47,0.96,0.0013
3/9/2018 3:00,27.94,30.74,26.43,0.07,2.52,1.01,0.0013
3/9/2018 4:00,27.92,30.74,27,0.08,2.47,1.17,0.0013
3/9/2018 5:00,28.11,30.73,29.69,0.08,2.37,2.56,0.0013
3/9/2018 6:00,29.69,30.75,34.69,0.1,2.3,4.85,0.0013
3/9/2018 7:00,30.51,30.74,37.89,0.1,2.19,4.33,0.1371
3/9/2018 8:00,30.28,30.74,37.04,0.1,2.01,3.89,0.5263
3/9/2018 9:00,30.55,30.71,35.52,0.1,1.95,2.26,0.6316
3/9/2018 10:00,29.95,30.56,34.44,0.09,1.98,1.92,0.6567
3/9/2018 11:00,30.39,30.71,32.89,0.09,1.93,1.45,0.644
3/9/2018 12:00,29.01,30.69,31.52,0.09,1.97,1.33,0.6087
3/9/2018 13:00,28.78,30.71,31.48,0.09,1.98,1.29,0.6508
3/9/2018 14:00,28.65,30.71,30.97,0.09,1.85,1.28,0.5808
3/9/2018 15:00,29.07,30.7,30.54,0.12,1.73,1.3,0.5862
3/9/2018 16:00,29.19,30.71,30.06,0.09,1.43,1.32,0.4296
3/9/2018 17:00,29.17,30.7,31.07,0.09,1.2,1.32,0.0853
3/9/2018 18:00,29.49,30.71,33.6,0.09,0.92,2.69,0.0013
3/9/2018 19:00,30.12,30.7,34.99,0.09,0.85,3.04,0.0013
3/9/2018 20:00,30.92,30.71,34.55,0.09,0.95,2.14,0.0013
3/9/2018 21:00,30.41,30.71,32.92,0.09,1.08,1.27,0.0013
3/9/2018 22:00,29.85,30.71,30.49,0.08,1.3,1.18,0.0013
3/9/2018 23:00,28.62,30.71,27.94,0.08,1.61,0.99,0.0013
3/10/2018 0:00,26.33,30.7,26.27,0.08,2.1,0.94,0.0013
3/10/2018 1:00,25.39,30.7,26.65,0.08,2.1,0.95,0.0013
3/10/2018 2:00,24.79,30.72,26.82,0.08,1.88,0.95,0.0013
3/10/2018 3:00,24.87,30.73,26.48,0.09,1.77,0.93,0.0013
3/10/2018 4:00,24.78,30.72,26.54,0.09,1.66,1.07,0.0013
3/10/2018 5:00,25.65,30.73,26.89,0.09,1.62,1.51,0.0013
3/10/2018 6:00,25.83,30.72,28.84,0.09,1.68,2.05,0.0013
3/10/2018 7:00,27.23,30.73,29.45,0.09,1.74,1.8,0.0827
3/10/2018 8:00,27.58,30.71,29.55,0.09,1.48,2.21,0.2395
3/10/2018 9:00,27.72,30.72,29.05,0.08,1.13,1.65,0.3768
3/10/2018 10:00,27.41,30.51,28.39,0.08,1.2,1.53,0.3884
3/10/2018 11:00,26.99,30.5,27.98,0.08,1.05,1.29,0.4363
3/10/2018 12:00,26,30.65,27.36,0.08,0.85,1.25,0.4404
3/10/2018 13:00,25.6,30.68,27.31,0.08,0.82,1.25,0.3858
3/10/2018 14:00,24.95,30.68,27.06,0.08,0.75,1.25,0.3442
3/10/2018 15:00,23.8,30.67,26.89,0.08,0.88,1.32,0.2982
3/10/2018 16:00,23.91,30.65,26.92,0.08,0.96,1.29,0.1585
3/10/2018 17:00,24.39,30.67,27.59,0.07,1.05,1.28,0.026
3/10/2018 18:00,25.78,30.66,29.61,0.07,1.08,1.72,0.0012
3/10/2018 19:00,26.96,30.65,30.63,0.07,1.45,1.56,0.0012
3/10/2018 20:00,26.1,30.36,29.58,0.07,2.47,1.88,0.0013
3/10/2018 21:00,26.15,30.12,29.1,0.07,2.63,1.35,0.0013
3/10/2018 22:00,25.86,29.89,28.01,0.07,2.52,1.14,0.0013
3/10/2018 23:00,25.51,29.76,26.7,0.08,2.16,1.12,0.0013
3/11/2018 0:00,25.15,29.77,25.76,0.08,1.89,0.98,0.0013
3/11/2018 1:00,24.02,29.78,25.35,0.08,1.99,0.98,0.0013
3/11/2018 2:00,23.72,29.78,25.42,0.08,2.17,1.09,0.0013
3/11/2018 3:00,23.73,29.78,25.75,0.08,2.15,1.26,0.0013
3/11/2018 4:00,23.94,29.78,25.93,0.08,1.95,1.33,0.0013
3/11/2018 5:00,24.74,29.78,26.83,0.08,1.94,1.39,0.0013
3/11/2018 6:00,25.59,29.78,28.63,0.09,1.79,2,0.0013
3/11/2018 7:00,26.62,29.78,28.88,0.08,1.41,1.87,0.0882
3/11/2018 8:00,26.39,29.77,28.69,0.08,1.09,1.88,0.2634
3/11/2018 9:00,26.8,29.79,28.07,0.08,1.21,1.28,0.3788
3/11/2018 10:00,26.08,29.78,26.87,0.08,1.23,1.26,0.4576
3/11/2018 11:00,25.74,29.78,26.89,0.08,1.29,1.27,0.5018
3/11/2018 12:00,25.08,29.79,26.26,0.08,1.32,1.27,0.5122
3/11/2018 13:00,24.2,29.78,25.8,0.08,1.26,1.27,0.4739
3/11/2018 14:00,23.6,29.78,25.29,0.08,1.39,1.28,0.42
3/11/2018 15:00,22.37,29.75,25.48,0.08,1.74,1.28,0.33
3/11/2018 16:00,22.11,29.76,25.86,0.07,2.18,1.28,0.1649
3/11/2018 17:00,22.5,29.74,27.37,0.08,2.22,1.89,0.018
3/11/2018 18:00,24.36,29.73,29.24,0.08,2.27,3.7,0.0013
3/11/2018 19:00,26.11,29.75,31.01,0.08,2.67,3.34,0.0013
3/11/2018 20:00,27.12,29.77,30.63,0.08,2.33,2.27,0.0013
3/11/2018 21:00,27.01,29.76,29.06,0.08,1.96,1.2,0.0013
3/11/2018 22:00,25.46,29.77,27.08,0.08,1.65,1.16,0.0013
3/11/2018 23:00,24.24,29.76,26.24,0.08,1.6,1.1,0.0013
3/12/2018 0:00,23.65,29.76,25.8,0.08,1.5,1.1,0.0013
3/12/2018 1:00,24.01,29.77,25.93,0.08,1.32,1.11,0.0013
3/12/2018 2:00,24.17,29.77,26.33,0.09,1.3,1.22,0.0013
3/12/2018 3:00,25.39,29.77,26.57,0.1,1.58,1.22,0.0013
3/12/2018 4:00,26.72,29.79,28.97,0.09,1.99,1.14,0.0013
3/12/2018 5:00,27.5,29.78,33.59,0.09,2.42,3.12,0.0013
3/12/2018 6:00,29.31,29.77,36.46,0.09,2.4,4.84,0.0013
3/12/2018 7:00,30.28,29.79,36.16,0.09,2.7,4.19,0.0459
3/12/2018 8:00,30.39,29.76,34.62,0.13,2.98,3.9,0.1259
3/12/2018 9:00,30.48,29.76,34.35,0.08,2.74,3.84,0.1808
3/12/2018 10:00,30.94,29.77,33.49,0.16,2.85,3.03,0.2119
3/12/2018 11:00,31.53,29.74,32.69,0.08,2.94,2.85,0.2267
3/12/2018 12:00,31.36,29.74,32.2,0.08,3.04,1.58,0.1812
3/12/2018 13:00,30.87,29.74,32.15,0.08,2.97,1.33,0.1358
3/12/2018 14:00,31.08,29.76,30.85,0.08,3.12,1.28,0.0944
3/12/2018 15:00,31.71,29.75,31.25,0.08,3.1,1.32,0.0526
3/12/2018 16:00,31.83,29.75,32.91,0.07,3.05,1.46,0.022
3/12/2018 17:00,31.07,29.74,33.52,0.07,3.3,2.37,0.0042
3/12/2018 18:00,31.54,29.74,34.98,0.07,3.04,3.51,0.0013
3/12/2018 19:00,32.73,29.74,35.18,0.07,2.97,3.73,0.0013
3/12/2018 20:00,32.56,29.74,33.3,0.08,3.37,2.09,0.0013
3/12/2018 21:00,32.66,29.74,29.79,0.08,3.24,1.26,0.0013
3/12/2018 22:00,31.15,29.75,28.24,0.08,3.21,1.14,0.0013
3/12/2018 23:00,30.32,29.73,25.89,0.09,3.25,1.1,0.0013
3/13/2018 0:00,28.79,29.74,25.19,0.08,3.39,1.1,0.0013
3/13/2018 1:00,28.71,29.74,25.24,0.08,3.42,1.09,0.0013
3/13/2018 2:00,28.69,29.73,25.6,0.08,3.08,1.22,0.0013
3/13/2018 3:00,29.02,29.73,25.93,0.09,3.47,1.23,0.0013
3/13/2018 4:00,30.15,29.75,26.73,0.09,3.88,1.57,0.0013
3/13/2018 5:00,32.27,29.75,30.54,0.09,4.01,3.97,0.0013
3/13/2018 6:00,33.1,29.74,34.99,0.09,3.56,4.71,0.0013
3/13/2018 7:00,34.19,29.75,35.57,0.08,3.24,4.56,0.1176
3/13/2018 8:00,33.15,29.73,34.04,0.08,3.01,4.26,0.3797
3/13/2018 9:00,32.56,29.75,33.14,0.08,3.38,3.19,0.4773
3/13/2018 10:00,31.69,29.72,31.92,0.08,4.26,2.71,0.5647
3/13/2018 11:00,31.89,29.76,31.61,0.08,4.34,1.24,0.593
3/13/2018 12:00,31.22,29.73,30.18,0.08,4.89,1.24,0.639
3/13/2018 13:00,31.47,29.74,29.77,0.12,5.08,1.23,0.6443
3/13/2018 14:00,30.7,29.74,29.51,0.16,5.12,1.36,0.5874
3/13/2018 15:00,30.75,29.74,29.88,0.04,5.57,1.26,0.5797
3/13/2018 16:00,30.55,29.73,29.22,0.06,5.37,1.32,0.4414
3/13/2018 17:00,31.05,29.73,29.92,0.07,5.47,1.88,0.1279
3/13/2018 18:00,32.6,29.74,31.37,0.08,4.77,3.41,0.0039
3/13/2018 19:00,34.06,29.74,32.94,0.08,3.99,3.69,0.0038
3/13/2018 20:00,34.63,29.75,31.97,0.08,3.45,2.17,0.0038
3/13/2018 21:00,33.57,29.76,29.16,0.08,3.19,1.44,0.0039
3/13/2018 22:00,32.3,29.75,27.27,0.08,3.02,1.23,0.0039
3/13/2018 23:00,30.67,29.75,26.76,0.08,2.83,1.17,0.0039
3/14/2018 0:00,29.63,29.74,25.69,0.09,3.13,1.11,0.0039
3/14/2018 1:00,29.58,29.75,26.03,0.09,2.86,1.11,0.0039
3/14/2018 2:00,30.12,29.75,25.7,0.09,2.85,1.04,0.0039
3/14/2018 3:00,30.89,29.75,25.76,0.09,3.01,1.08,0.0039
3/14/2018 4:00,31.38,29.76,27.13,0.09,3.18,1.12,0.0039
3/14/2018 5:00,32.32,29.75,31.72,0.09,3.46,4.07,0.0039
3/14/2018 6:00,34.13,29.75,35.79,0.09,3.51,4.89,0.0039
3/14/2018 7:00,34.35,29.75,36.42,0.09,3.53,4.16,0.1187
3/14/2018 8:00,33.88,29.76,34.78,0.09,3.32,3.18,0.5277
3/14/2018 9:00,33.94,29.75,32.67,0.08,3.22,2.63,0.7075
3/14/2018 10:00,34.41,29.75,30.88,0.1,4.03,1.73,0.7191
3/14/2018 11:00,34.38,29.74,29.19,0.1,4.14,1.49,0.6274
3/14/2018 12:00,33.92,29.73,29.17,0.1,4.54,1.22,0.5724
3/14/2018 13:00,32.87,29.73,28.59,0.1,5.15,1.22,0.5094
3/14/2018 14:00,32.48,29.72,27.68,0.08,5.58,1.24,0.4795
3/14/2018 15:00,32.25,29.73,27.93,0.04,6.42,1.32,0.4702
3/14/2018 16:00,32.2,29.72,27.78,0.04,6.79,1.3,0.2257
3/14/2018 17:00,32.41,29.71,28.41,0.07,6.93,2.06,0.095
3/14/2018 18:00,32.78,29.81,30.07,0.09,6.14,3.75,0.0013
3/14/2018 19:00,34.59,29.81,30.61,0.16,5.89,3.4,0.0013
3/14/2018 20:00,34.1,29.87,29.68,0.16,6.32,2.71,0.0013
3/14/2018 21:00,33.14,29.89,27.36,0.13,6.47,1.6,0.0013
3/14/2018 22:00,31.41,29.88,25.14,0.08,6.34,1.19,0.0013
3/14/2018 23:00,29.31,29.88,24.59,0.08,6.56,1.09,0.0013
3/15/2018 0:00,28.17,29.93,24.39,0.08,6.1,1.06,0.0013
3/15/2018 1:00,27.87,30.01,24.75,0.09,5.42,1.03,0.0013
3/15/2018 2:00,28.26,29.82,24.96,0.09,5.03,1.05,0.0013
3/15/2018 3:00,29.3,29.82,25.39,0.09,4.48,1.09,0.0013
3/15/2018 4:00,31.69,29.87,26.39,0.16,3.73,1.11,0.0013
3/15/2018 5:00,32.99,30.11,32.32,0.16,3.23,2.83,0.0013
3/15/2018 6:00,35.26,30.2,35.38,0.16,2.68,4.49,0.0013
3/15/2018 7:00,35.32,30.21,34.23,0.47,2.33,3.59,0.1868
3/15/2018 8:00,34.59,30.47,31.06,0.33,1.95,2.71,0.6022
3/15/2018 9:00,33.88,30.6,28.28,0.17,1.87,2.68,0.6657
3/15/2018 10:00,33.55,30.58,27.18,0.2,1.78,1.99,0.7214
3/15/2018 11:00,32.8,30.58,26.3,0.19,2,1.11,0.7393
3/15/2018 12:00,31.34,30.53,26.64,0.21,2.4,1.12,0.6692
3/15/2018 13:00,30.63,30.53,26.76,0.21,2.92,1.14,0.5885
3/15/2018 14:00,29.44,30.5,27.27,0.21,3.24,1.29,0.5002
3/15/2018 15:00,28.12,30.52,27.19,0.21,3.55,1.27,0.5684
3/15/2018 16:00,27.62,30.63,26.77,0.21,3.79,1.29,0.3743
3/15/2018 17:00,27.71,30.63,25.93,0.21,3.74,1.7,0.1146
3/15/2018 18:00,27.95,30.62,28.48,0.21,3.38,3.03,0.0013
3/15/2018 19:00,30.32,30.63,28.83,0.21,3.9,2.93,0.0013
3/15/2018 20:00,30.02,30.63,27.96,0.21,4.45,2.09,0.0013
3/15/2018 21:00,28.25,30.62,26.13,0.21,4.6,1.24,0.0013
3/15/2018 22:00,26.7,30.65,24.62,0.22,3.94,1.27,0.0013
3/15/2018 23:00,25.86,30.64,24.35,0.22,3.8,1.16,0.0013
3/16/2018 0:00,25.58,30.66,24.33,0.22,3.81,1,0.0013
3/16/2018 1:00,25.28,30.66,24.95,0.21,3.33,1.01,0.0013
3/16/2018 2:00,25.31,30.67,24.48,0.22,3.81,0.89,0.0013
3/16/2018 3:00,26.19,30.66,24.83,0.22,4.02,0.9,0.0013
3/16/2018 4:00,26.63,30.67,25.75,0.23,4.29,1.39,0.0013
3/16/2018 5:00,29.13,30.68,30.28,0.23,3.96,3.9,0.0013
3/16/2018 6:00,31.46,30.66,33.6,0.22,4.54,4.93,0.0026
3/16/2018 7:00,31.9,30.68,34.17,0.22,3.91,3.71,0.2283
3/16/2018 8:00,31.9,30.67,32.96,0.22,3.66,2.32,0.5824
3/16/2018 9:00,31.97,30.63,31.83,0.22,3.64,1.6,0.6787
3/16/2018 10:00,30.79,30.66,30.04,0.23,3.64,1.21,0.6999
3/16/2018 11:00,29.93,30.68,28.73,0.22,3.71,1.06,0.7122
3/16/2018 12:00,29.17,30.67,28.13,0.23,3.65,1.05,0.7052
3/16/2018 13:00,28.13,30.65,27.66,0.22,3.72,1.15,0.731
3/16/2018 14:00,26.94,30.66,27.05,0.23,4.22,1.17,0.6906
3/16/2018 15:00,26.36,30.65,26.57,0.21,4.57,1.48,0.6251
3/16/2018 16:00,26.23,30.53,26.62,0.21,4.4,1.54,0.5183
3/16/2018 17:00,26.52,30.55,26.91,0.21,4.29,1.66,0.125
3/16/2018 18:00,27.16,30.68,28.41,0.21,3.66,3.54,0.0013
3/16/2018 19:00,29.33,30.82,29.41,0.22,3.75,3.49,0.0013
3/16/2018 20:00,29.46,30.86,28.81,0.21,4.28,2.34,0.0013
3/16/2018 21:00,29.58,30.87,27.92,0.21,3.78,1.25,0.0013
3/16/2018 22:00,28.46,30.86,25.5,0.21,3.55,1.21,0.0013
3/16/2018 23:00,27.77,30.87,22.86,0.21,3.53,1.1,0.0013
3/17/2018 0:00,27.71,30.75,22.55,0.21,3.67,0.88,0.0013
3/17/2018 1:00,27.94,30.48,23.05,0.21,3.13,0.75,0.0013
3/17/2018 2:00,27.64,30.4,22.84,0.22,3.21,0.71,0.0013
3/17/2018 3:00,27.88,30.38,22.73,0.22,2.88,0.66,0.0013
3/17/2018 4:00,28.31,30.39,23.17,0.22,2.56,0.68,0.0013
3/17/2018 5:00,28.85,30.39,25.14,0.22,2.56,1.64,0.0013
3/17/2018 6:00,29.6,30.38,26.61,0.22,2.18,2.89,0.0022
3/17/2018 7:00,30.65,30.39,27.92,0.22,1.99,3.09,0.2267
3/17/2018 8:00,30.44,30.44,28.09,0.22,1.62,2.37,0.4962
3/17/2018 9:00,30.7,30.49,28.29,0.22,1.63,1.09,0.591
3/17/2018 10:00,30.35,30.54,26.79,0.21,1.67,1.2,0.5925
3/17/2018 11:00,30.38,30.55,25.57,0.21,1.75,1.05,0.615
3/17/2018 12:00,30.11,30.54,25.24,0.21,1.92,0.99,0.4205
3/17/2018 13:00,29.53,30.66,24.07,0.21,2.12,0.95,0.3695
3/17/2018 14:00,28.87,30.93,23.43,0.21,2.38,0.98,0.2992
3/17/2018 15:00,27.85,31.01,23.5,0.21,2.09,1.01,0.3775
3/17/2018 16:00,27.58,31.19,23.22,0.21,1.73,1.34,0.322
3/17/2018 17:00,27.73,31.26,23.08,0.21,1.39,1.39,0.1182
3/17/2018 18:00,27.29,31.26,24.7,0.21,1.1,1.95,0.0013
3/17/2018 19:00,28.57,31.29,25.86,0.21,0.93,2.87,0.0013
3/17/2018 20:00,29.16,31.32,25.82,0.21,1,1.31,0.0013
3/17/2018 21:00,27.97,31.36,24.25,0.21,1.1,1,0.0013
3/17/2018 22:00,27.39,31.42,22.96,0.21,0.95,0.94,0.0013
3/17/2018 23:00,25.42,31.44,21.7,0.22,0.85,0.79,0.0013
3/18/2018 0:00,24.81,31.46,20.99,0.22,0.77,0.59,0.0013
3/18/2018 1:00,24.75,31.52,20.5,0.22,0.69,0.61,0.0013
3/18/2018 2:00,24.79,31.56,20.38,0.22,0.78,0.59,0.0013
3/18/2018 3:00,25.19,31.61,20.76,0.22,0.76,0.56,0.0013
3/18/2018 4:00,25.64,31.61,21.39,0.23,0.73,0.56,0.0013
3/18/2018 5:00,26.52,31.6,22.52,0.23,0.83,1.18,0.0013
3/18/2018 6:00,26.85,31.6,22.68,0.22,0.82,2.05,0.0026
3/18/2018 7:00,27.56,31.56,23.53,0.22,0.91,2.27,0.1646
3/18/2018 8:00,28.03,31.64,22.81,0.22,0.69,2.1,0.5751
3/18/2018 9:00,26.64,31.66,22.63,0.51,0.46,1.04,0.7387
3/18/2018 10:00,25.59,31.68,22.2,0.41,0.42,0.88,0.8402
3/18/2018 11:00,24.95,31.68,21.07,0.22,0.47,0.88,0.8482
3/18/2018 12:00,24.92,31.71,20.47,0.22,0.58,0.87,0.8468
3/18/2018 13:00,23.65,31.7,20.19,0.22,0.74,0.88,0.8373
3/18/2018 14:00,22.98,31.69,20.26,0.22,0.69,1.01,0.8091
3/18/2018 15:00,22.73,31.69,20.58,0.22,0.59,1.12,0.7193
3/18/2018 16:00,23.44,31.69,20.25,0.22,0.56,1.26,0.5452
3/18/2018 17:00,24,31.7,20.54,0.58,0.48,1.39,0.1297
3/18/2018 18:00,24.23,31.7,22.64,0.44,0.43,2.85,0.0013
3/18/2018 19:00,27.13,31.66,24.53,0.49,0.57,3.33,0.0013
3/18/2018 20:00,27.9,31.43,24.03,0.21,0.71,1.92,0.0013
3/18/2018 21:00,26.56,31.31,22.85,0.22,0.88,1.03,0.0013
3/18/2018 22:00,25.46,31.16,21.5,0.22,1.03,1.03,0.0013
3/18/2018 23:00,24.59,31.05,20.98,0.22,1.09,0.91,0.0013
3/19/2018 0:00,24.16,30.99,20.69,0.22,1.26,0.77,0.0013
3/19/2018 1:00,24.5,31,20.81,0.22,1.29,0.7,0.0013
3/19/2018 2:00,24.18,31,20.5,0.22,1.87,0.47,0.0013
3/19/2018 3:00,24.9,31,21.12,0.22,2.12,0.6,0.0013
3/19/2018 4:00,26.88,31,23.47,0.22,2.18,1.05,0.0013
3/19/2018 5:00,27.67,30.99,28.04,0.22,2.57,3.99,0.0013
3/19/2018 6:00,29.58,31,31.17,0.22,2.85,5.3,0.0029
3/19/2018 7:00,29.16,31,30.25,0.37,3.54,4.53,0.1193
3/19/2018 8:00,28.55,31,28.61,0.37,3.51,3.76,0.3425
3/19/2018 9:00,28.94,31.02,26.37,0.37,3.02,3.75,0.4616
3/19/2018 10:00,28.65,31,25.7,0.28,3.57,2.06,0.5076
3/19/2018 11:00,27.85,30.99,24.32,0.22,4.22,1.2,0.5309
3/19/2018 12:00,26.59,31,23.47,0.26,4.68,1.2,0.534
3/19/2018 13:00,26.06,30.96,23,0.22,4.92,1.22,0.5348
3/19/2018 14:00,25.52,30.97,22.86,0.27,5.22,1.26,0.3899
3/19/2018 15:00,25.38,30.96,23.49,0.22,5.28,1.33,0.2729
3/19/2018 16:00,25.61,30.97,24.03,0.22,5.27,1.38,0.1473
3/19/2018 17:00,26.2,30.95,24.02,0.22,5.34,1.46,0.0178
3/19/2018 18:00,25.65,30.95,25.26,0.22,5.57,3.54,0.0013
3/19/2018 19:00,27.35,30.96,27.36,0.22,5.63,4.08,0.0013
3/19/2018 20:00,28.1,30.97,26.18,0.21,6.17,1.5,0.0013
3/19/2018 21:00,27.1,30.97,23.03,0.22,6.28,0.88,0.0013
3/19/2018 22:00,24.84,30.99,22.37,0.21,6.33,0.91,0.0013
3/19/2018 23:00,22.75,30.99,21.17,0.21,6.43,0.57,0.0013
3/20/2018 0:00,21.72,31.01,21.36,0.21,6.13,0.48,0.0013
3/20/2018 1:00,21.06,31.01,21.39,0.21,5.97,0.5,0.0013
3/20/2018 2:00,21.02,31.01,21.97,0.21,5.64,0.5,0.0013
3/20/2018 3:00,22.26,31.02,22.75,0.21,5.35,0.56,0.0013
3/20/2018 4:00,24.15,31.02,23.67,0.21,5.65,0.8,0.0013
3/20/2018 5:00,26.17,31.03,26.6,0.22,5.53,1.85,0.0013
3/20/2018 6:00,26.24,31.03,30.74,0.22,5.74,4.96,0.0013
3/20/2018 7:00,27.87,31.02,32.25,0.22,5.81,3.63,0.006
3/20/2018 8:00,27.86,31.04,32.54,0.22,5.45,3.34,0.0213
3/20/2018 9:00,28.65,31.03,32.41,0.22,5.41,3.63,0.0623
3/20/2018 10:00,28.84,31.02,32.81,0.21,5.12,3.19,0.099
3/20/2018 11:00,29.04,31.01,33.2,0.21,4.86,2.15,0.1132
3/20/2018 12:00,28.94,31,33.24,0.21,4.85,1.27,0.0999
3/20/2018 13:00,28.71,31.01,32.24,0.22,5.08,1.47,0.1127
3/20/2018 14:00,28.92,31.01,31.26,0.22,5.18,1.45,0.0736
3/20/2018 15:00,29.17,31.02,32.03,0.22,5.02,1.72,0.0532
3/20/2018 16:00,29.4,31.01,32.59,0.21,5.18,2.24,0.034
3/20/2018 17:00,29.19,30.99,32.58,0.21,5.03,3.92,0.0052
3/20/2018 18:00,28.78,31.01,33.13,0.21,4.92,4.57,0.003
3/20/2018 19:00,29.74,31.01,34.15,0.21,4.63,4.74,0.0013
3/20/2018 20:00,29.92,31.01,32.37,0.21,4.45,3.19,0.0013
3/20/2018 21:00,30.58,31,29.83,0.21,4.37,1.16,0.0013
3/20/2018 22:00,30.26,31.02,26.01,0.21,4.22,0.8,0.0013
3/20/2018 23:00,29.41,31.01,23.7,0.21,4.15,0.53,0.0013
3/21/2018 0:00,29.43,31.01,22.85,0.21,3.79,0.53,0.0013
3/21/2018 1:00,28.59,31.01,22.7,0.21,3.47,0.78,0.0013
3/21/2018 2:00,28.7,31.01,22.48,0.22,3.33,0.78,0.0013
3/21/2018 3:00,28.9,31.02,23.69,0.22,3.29,0.79,0.0013
3/21/2018 4:00,29.31,31.02,25.54,0.22,3.55,0.84,0.0013
3/21/2018 5:00,30.33,31.02,29.07,0.22,3.64,2.01,0.0013
3/21/2018 6:00,30.4,31.03,31.82,0.22,3.42,4.29,0.0013
3/21/2018 7:00,31,31.02,33.73,0.22,3.45,4,0.0025
3/21/2018 8:00,31.82,31.02,34.51,0.39,3.2,3.41,0.0188
3/21/2018 9:00,31.89,31.02,34.22,0.39,3.18,3.67,0.0474
3/21/2018 10:00,32.16,31.01,34.7,0.39,3.14,3.27,0.0755
3/21/2018 11:00,32.53,31.02,34.28,0.38,2.86,1.81,0.1047
3/21/2018 12:00,32.15,31.01,34.26,0.21,2.71,1.31,0.0935
3/21/2018 13:00,32.25,31.01,33.92,0.21,2.33,1.29,0.0899
3/21/2018 14:00,32.71,31.01,32.53,0.21,2.25,1.38,0.0958
3/21/2018 15:00,32.52,31,31.73,0.21,2.2,1.37,0.0674
